DISTRICT,year,mean NDVI
Ariyalur,2009,0.2939415776823160
Coimbatore,2009,0.31035325407416300
Cuddalore,2009,0.30677829062699000
Dharmapuri,2009,0.28892352859243500
Dindigul,2009,0.3255363285605090
Erode,2009,0.3076561603428430
Sivaganga,2009,0.27535491616687500
Tiruchirappalli,2009,0.2645828477052870
Tirunelveli,2009,0.29590945817234000
Tiruvannamalai,2009,0.3148336573265710
Thoothukkudi,2009,0.24404633538487600
Theni,2009,0.3665056876364930
Vellore,2009,0.3325997787848120
Viluppuram,2009,0.2993942315456050
Virudhunagar,2009,0.2777261668753310
Chennai,2009,0.17947439520482900
Kancheepuram,2009,0.2714986027755460
Thiruvallur,2009,0.27759147650481400
Thanjavur,2009,0.3365467148140690
Thiruvarur,2009,0.3569603795715550
Nagapattinam,2009,0.3124270469227660
Pondicherry,2009,0.3533625934970470
Yanam,2009,0.18217423663418600
Karaikal,2009,0.3274619038149720
Mahe,2009,0.394622724145025
Nicobars,2009,0.3729101092784150
Andamans,2009,0.5140975572401370
Chandigarh,2010,0.24267682040937900
Dadra & Nagar Haveli,2010,0.21530989110856700
Lakshadweep,2010,-0.225939161814649
Data Not Available,2010,0.08565704949868120
Jammu,2010,0.2896300943106030
Kargil,2010,0.04170941567352310
Kathua,2010,0.3124393531578960
Leh (Ladakh),2010,0.033041414023677600
Kupwara,2010,0.31275717476911900
Punch,2010,0.3241023767068360
Pulwama,2010,0.30041953316113600
Rajauri,2010,0.3315164134200270
Anantnag,2010,0.2058959486482160
Badgam,2010,0.22839505786633800
Baramula,2010,0.2451841983934490
Doda,2010,0.17549163021549000
Srinagar,2010,0.21341222503189500
Udhampur,2010,0.31686155091768900
Kangra,2010,0.3217348751082290
Kinnaur,2010,0.06287255002378700
Lahul & Spiti,2010,0.03209464890639330
Kullu,2010,0.2546205639687550
Mandi,2010,0.43276338710886500
Shimla,2010,0.3319954562551970
Bilaspur,2010,0.3842013111045470
Chamba,2010,0.2175868855117870
Hamirpur,2010,0.4146431903767220
Sirmaur,2010,0.37192058583040800
Solan,2010,0.40037445099917000
Una,2010,0.3714398464702520
Jalandhar,2010,0.32642668351032900
Kapurthala,2010,0.33320103273124900
Ludhiana,2010,0.32940027508492
Mansa,2010,0.35160788086818500
Moga,2010,0.3683999624306080
Muktsar,2010,0.3332866194484040
Nawanshahr,2010,0.3277582204290730
Patiala,2010,0.2966044982707670
Sangrur,2010,0.3495834693494550
Amritsar,2010,0.34213522279778900
Firozpur,2010,0.32254119098283900
Bathinda,2010,0.34818126990445600
Gurdaspur,2010,0.34906495611432500
Faridkot,2010,0.3322364480358550
Fatehgarh Sahib,2010,0.30381000738495900
Rupnagar,2010,0.3033265511274760
Hoshiarpur,2010,0.3618174092532750
Nainital,2010,0.4274492317224650
Pithoragarh,2010,0.21411106919150400
Bageshwar,2010,0.3350848730774120
Almora,2010,0.40353103084806300
Chamoli,2010,0.21212540323778600
Champawat,2010,0.4380764299442730
Dehradun,2010,0.372266809359832
Garhwal,2010,0.41065485441749900
Rudraprayag,2010,0.34638890811908500
Tehri Garhwal,2010,0.3790058211050460
Udham Singh Nagar,2010,0.35619588736845700
Uttarkashi,2010,0.20379165634815300
Hardwar,2010,0.2772467275753230
Jind,2010,0.27503971026548300
Kaithal,2010,0.27492123772093500
Karnal,2010,0.2670626176172340
Kurukshetra,2010,0.2906934580700050
Panchkula,2010,0.33287486355678400
Panipat,2010,0.2735404270671000
Ambala,2010,0.2940226399091480
Gurgaon,2010,0.22016402359820800
Faridabad,2010,0.2546198831356440
Fatehabad,2010,0.3141935519991870
Rohtak,2010,0.2357803396401370
Sirsa,2010,0.2920049542971700
Sonipat,2010,0.2579829426206280
Yamunanagar,2010,0.28943073042406800
Jhajjar,2010,0.21528309777580800
Mahendragarh,2010,0.21511950802418300
Rewari,2010,0.22812501174846700
Bhiwani,2010,0.21230059307902800
Hisar,2010,0.2627872832084600
Central,2010,0.119908120241054
East,2010,0.09528958275575570
New Delhi,2010,0.20588197813865800
North,2010,0.13519927603282100
North East,2010,0.08498971798933820
North West,2010,0.17833768153092900
South,2010,0.18818265203369600
South West,2010,0.19466919717093
West,2010,0.1254811709694570
Jaipur,2010,0.2061352533712680
Jaisalmer,2010,0.07607709833387570
Jalor,2010,0.17236854035697700
Jhalawar,2010,0.20298895246976400
Jhunjhunun,2010,0.1965848403317870
Jodhpur,2010,0.11678007381203100
Kota,2010,0.21323878525560900
Nagaur,2010,0.1507290848653750
Pali,2010,0.17038469197824700
Rajsamand,2010,0.19345346256254200
Sawai Madhopur,2010,0.22711969260586400
Ajmer,2010,0.16217248065299900
Banswara,2010,0.20924737359534500
Barmer,2010,0.10749018144486100
Bhilwara,2010,0.1706177406436090
Bikaner,2010,0.08380499190737570
Bharatpur,2010,0.22291773026710300
Bundi,2010,0.19691607021026200
Chittaurgarh,2010,0.2032473648126860
Churu,2010,0.13400409137664900
Dausa,2010,0.2306285798350770
Dhaulpur,2010,0.2048006930359650
Dungarpur,2010,0.2109956710635740
Karauli,2010,0.2267391029027540
Sirohi,2010,0.20657734735489300
Tonk,2010,0.17955797417223200
Sikar,2010,0.198006077390738
Alwar,2010,0.2417760702708620
Udaipur,2010,0.2284009991819540
Ganganagar,2010,0.14959712614976700
Hanumangarh,2010,0.17862442505421700
Baran,2010,0.22094385931547100
Jalaun,2010,0.18108386429284500
Jaunpur,2010,0.2705779113107670
Jhansi,2010,0.20910204090384700
Jyotiba Phule Nagar,2010,0.30911300691142300
Kannauj,2010,0.2429365554774860
Kanpur Nagar,2010,0.17346104448576200
Kaushambi,2010,0.2323376604085650
Kheri,2010,0.2690401188255750
Mirzapur,2010,0.19746313385246600
Moradabad,2010,0.3172687028246230
Muzaffarnagar,2010,0.3142875662555020
Rae Bareli,2010,0.2462037890462070
Kushinagar,2010,0.25144723766769500
Lucknow,2010,0.2462548605413130
Lalitpur,2010,0.2243841087290140
Mahrajganj,2010,0.2819869018558720
Mahoba,2010,0.19930680615248600
Mainpuri,2010,0.3055739327207160
Mathura,2010,0.2626565744644650
Mau,2010,0.2683514673574240
Meerut,2010,0.3050530267433530
Pilibhit,2010,0.3261191172886980
Pratapgarh,2010,0.2572935173319320
Rampur,2010,0.3250974172215120
Sant Ravidas Nagar Bhadohi,2010,0.2275847614642800
Sant Kabir Nagar,2010,0.2665754364853370
Shahjahanpur,2010,0.300271550244706
Shrawasti,2010,0.26376035167536900
Auraiya,2010,0.2625197379000050
Azamgarh,2010,0.2688953099625610
Budaun,2010,0.3008442196193010
Agra,2010,0.2380373993377790
Aligarh,2010,0.2750975445507860
Allahabad,2010,0.219563074039447
Ambedkar Nagar,2010,0.2801061766450170
Bareilly,2010,0.31618615037386900
Bijnor,2010,0.31745404428642000
Basti,2010,0.2507508301215630
Baghpat,2010,0.3112279391451930
Bahraich,2010,0.2630599940397460
Ballia,2010,0.27378655461698600
Balrampur,2010,0.2555526246921770
Banda,2010,0.17029254249042600
Barabanki,2010,0.2614307013087280
Chitrakoot,2010,0.18429060685334400
Chandauli,2010,0.24002450488599300
Deoria,2010,0.2753252067840820
Etah,2010,0.284316246290677
Kanpur Dehat,2010,0.1854734152634850
Etawah,2010,0.3060608201346160
Faizabad,2010,0.26834529357104500
Ghazipur,2010,0.27235355279677800
Gonda,2010,0.27471461299844000
Gorakhpur,2010,0.2605601966080840
Farrukhabad,2010,0.25253259416584900
Fatehpur,2010,0.2045380053544380
Firozabad,2010,0.26789662148103300
Hamirpur,2010,0.15788473303958100
Hardoi,2010,0.2353643648431940
Saharanpur,2010,0.2841225016571100
Sitapur,2010,0.2477449321796140
Sultanpur,2010,0.27266605472705400
Sonbhadra,2010,0.2133083885703200
Siddharthnagar,2010,0.2574063359226930
Unnao,2010,0.2004773980163360
Varanasi,2010,0.24029705745501300
Bulandshahr,2010,0.2983103420370270
Gautam Buddha Nagar,2010,0.2266155338767060
Ghaziabad,2010,0.2771384948804860
Hathras,2010,0.26802353193145300
Jamui,2010,0.24520956146953000
Kishanganj,2010,0.2380606918397060
Muzaffarpur,2010,0.2804478598623440
Purnia,2010,0.2680629161100500
Khagaria,2010,0.2464188366376190
Madhubani,2010,0.2358982586137770
Lakhisarai,2010,0.24979435801169400
Madhepura,2010,0.25955187887097300
Purba Champaran,2010,0.28132897437926000
Munger,2010,0.2364699261647690
Nalanda,2010,0.2668421694522670
Nawada,2010,0.2670474625134450
Pashchim Champaran,2010,0.2593252890690760
Patna,2010,0.2709399939762640
Samastipur,2010,0.26025599371422100
Sheikhpura,2010,0.2501654838338410
Sheohar,2010,0.3155489618738450
Araria,2010,0.2647231265315960
Aurangabad,2010,0.2425644580845860
Banka,2010,0.2591414807270030
Bhagalpur,2010,0.2209437881463770
Begusarai,2010,0.2399202848507180
Saran,2010,0.2946955180133160
Katihar,2010,0.24725018464947100
Darbhanga,2010,0.2474299238145570
Gopalganj,2010,0.27744565499795500
Saharsa,2010,0.2388126068502330
Sitamarhi,2010,0.2766276267963760
Siwan,2010,0.30118473555981100
Supaul,2010,0.2079711698508920
Vaishali,2010,0.2684974374359240
Kaimur (Bhabua),2010,0.2505755914811080
Gaya,2010,0.2415164680852360
Bhojpur,2010,0.29701888568883700
Buxar,2010,0.2801886965356130
Jehanabad,2010,0.2416732448477530
Rohtas,2010,0.2596048587492980
North,2010,0.15235216488414000
East,2010,0.371059959035324
South,2010,0.3816883153815140
West,2010,0.33505542583999900
Lohit,2010,0.3227572787295780
Lower Subansiri,2010,0.3336419105314470
Papum Pare,2010,0.4404274732044760
Changlang,2010,0.4553668609708290
Dibang Valley,2010,0.2950741163199440
East Kameng,2010,0.3882903697149390
East Siang,2010,0.4331742910613380
Tawang,2010,0.253426533871962
Tirap,2010,0.4364955462850780
West Kameng,2010,0.3663671275448030
West Siang,2010,0.3571553902593250
Upper Siang,2010,0.36118924969079100
Upper Subansiri,2010,0.3190373625593650
Mokokchung,2010,0.4899332184456930
Mon,2010,0.4215938950378440
Phek,2010,0.4460941314187860
Tuensang,2010,0.4529731435259300
Wokha,2010,0.4758814968097220
Zunheboto,2010,0.4793236134944570
Dimapur,2010,0.3898613169839420
Kohima,2010,0.4778440816455950
Imphal East,2010,0.2665418200227570
Imphal West,2010,0.4667882856928910
Senapati (Excl. 3 sub-divisions),2010,0.44807273660403000
Bishnupur,2010,0.20439016311376200
Chandel,2010,0.4583774196431140
Churachandpur,2010,0.4585601619050720
Tamenglong,2010,0.4986707823793500
Thoubal,2010,0.20529083176295100
Ukhrul,2010,0.4702788515068560
Kolasib,2010,0.4395065172604500
Mamit,2010,0.4659994137222180
Lunglei,2010,0.5360108243289320
Lawngtlai,2010,0.4947691512970320
Saiha,2010,0.512681325871552
Serchhip,2010,0.5175092978027360
Aizawl,2010,0.5022508794871500
Champhai,2010,0.5083620562123200
North Tripura,2010,0.34978645059792500
Dhalai,2010,0.4007627013413140
South Tripura,2010,0.38264792586826300
West Tripura,2010,0.3725985620595840
Jaintia Hills,2010,0.373133696064376
East Garo Hills,2010,0.433716063615483
East Khasi Hills,2010,0.40606476896602900
Ri Bhoi,2010,0.4498421513890650
South Garo Hills,2010,0.4658342885255470
West Garo Hills,2010,0.4192030035029060
West Khasi Hills,2010,0.4601943524577400
Jorhat,2010,0.24713710667255900
Karimganj,2010,0.2928479291653420
Kokrajhar,2010,0.31205149497240000
Lakhimpur,2010,0.2702638298931430
Nagaon,2010,0.2505218969556130
Marigaon,2010,0.19325494253406400
Nalbari,2010,0.2735708617121830
North Cachar Hills,2010,0.3815715527205210
Barpeta,2010,0.23525950158933400
Bongaigaon,2010,0.2732933451675420
Cachar,2010,0.3670252138605940
Darrang,2010,0.2343106809793540
Dhemaji,2010,0.24997038451833100
Dhubri,2010,0.20276606037669200
Dibrugarh,2010,0.2429727827005340
Kamrup,2010,0.3034021679586280
Karbi Anglong,2010,0.4087008085758330
Goalpara,2010,0.2336348544209530
Golaghat,2010,0.25397216387825200
Hailakandi,2010,0.3210891836039120
Sonitpur,2010,0.2418796327618130
Sibsagar,2010,0.30157221672566300
Tinsukia,2010,0.3179957147731730
Jalpaiguri,2010,0.2632918174875960
Koch Bihar,2010,0.23311476274502200
Murshidabad,2010,0.2870197592451800
Puruliya,2010,0.2501472835569210
Kolkata,2010,0.09994575416816270
Maldah,2010,0.25431420023057100
Nadia,2010,0.2922572687971760
North Twenty Four Parganas,2010,0.25392355885546700
Medinipur,2010,0.3078539171411500
Barddhaman,2010,0.2849242397369710
Birbhum,2010,0.28887985504864200
Bankura,2010,0.2766677622562810
Dakshin Dinajpur,2010,0.254629967485119
Darjiling,2010,0.3516256479098690
Haora,2010,0.2866084812840660
South  Twenty Four Parganas,2010,0.2194809866756270
Uttar Dinajpur,2010,0.26820033810974700
Hugli,2010,0.31187605698237000
Purbi Singhbhum,2010,0.27789718129147100
Lohardaga,2010,0.2874694622230210
Pakaur,2010,0.2723294342520480
Pashchimi Singhbhum,2010,0.2916179297491540
Bokaro,2010,0.2561925521328910
Deoghar,2010,0.23854422178938100
Dhanbad,2010,0.2373641221132140
Dumka,2010,0.26535221988166
Giridih,2010,0.23889482416404800
Godda,2010,0.278278869745252
Gumla,2010,0.28383966744140000
Ranchi,2010,0.2976629974835000
Sahibganj,2010,0.2641380663577050
Garhwa,2010,0.2618542445804190
Palamu,2010,0.2814838338117110
Chatra,2010,0.277175190355516
Hazaribagh,2010,0.28476794235734800
Kodarma,2010,0.27343562966892900
Jajapur,2010,0.26904491176338000
Jagatsinghapur,2010,0.2415685091193960
Jharsuguda,2010,0.17195202474956900
Khordha,2010,0.298356717825613
Mayurbhanj,2010,0.3506013127950620
Puri,2010,0.1679791135440120
Koraput,2010,0.3164457318207050
Malkangiri,2010,0.33789666069659100
Nabarangapur,2010,0.2939110094984320
Nayagarh,2010,0.3820825153042950
Nuapada,2010,0.3011915679272770
Kandhamal,2010,0.4322193660697860
Sambalpur,2010,0.30851178603726600
Anugul,2010,0.3142396446022010
Bhadrak,2010,0.2704692686274810
Baudh,2010,0.32713080183548800
Balangir,2010,0.2827687177326620
Baleshwar,2010,0.30240820327587100
Bargarh,2010,0.27215140586825500
Kendrapara,2010,0.25886815752517
Kendujhar,2010,0.2843494096555950
Debagarh,2010,0.289127765479588
Cuttack,2010,0.2973271758128270
Dhenkanal,2010,0.2934143954425520
Kalahandi,2010,0.3186506120812460
Ganjam,2010,0.3714562255337220
Gajapati,2010,0.4151068006747210
Rayagada,2010,0.376452811050276
Sundargarh,2010,0.2869617306753120
Sonapur,2010,0.27499856178512100
Jashpur,2010,0.29840396319859500
Koriya,2010,0.33180411730696900
Mahasamund,2010,0.2636468111681280
Raigarh,2010,0.2872066825696260
Raipur,2010,0.2870223726512910
Rajnandgaon,2010,0.26742947477841000
Bastar,2010,0.366417795537958
Dantewada,2010,0.3787514387541750
Dhamtari,2010,0.31458192339934900
Durg,2010,0.2515291259469760
Kanker,2010,0.3217446712798550
Surguja,2010,0.3082969378257600
Bilaspur,2010,0.29473950799493000
Janjgir - Champa,2010,0.2362906469611260
Korba,2010,0.32496577836446800
Kawardha,2010,0.2739384368319140
Jabalpur,2010,0.278227773541022
Jhabua,2010,0.1913027090157910
Mandsaur,2010,0.1731260709422200
Tikamgarh,2010,0.2415906279026030
Narsimhapur,2010,0.2970966010687750
Neemuch,2010,0.18579647655535300
Panna,2010,0.21102470312768700
Raisen,2010,0.2773641034188110
Rajgarh,2010,0.2287589635249150
Satna,2010,0.2065292593119990
Sehore,2010,0.26666079191871600
Seoni,2010,0.2596352941409690
Shajapur,2010,0.23384798242402000
Shivpuri,2010,0.23246664978451100
Bhind,2010,0.21073574733465400
Bhopal,2010,0.2563177359044110
Barwani,2010,0.1964858006604180
Betul,2010,0.2792462171742490
Balaghat,2010,0.3221235358019230
Chhatarpur,2010,0.2242283231517180
Chhindwara,2010,0.2785949896426900
Dewas,2010,0.2506985196636560
Katni,2010,0.2337243122565690
Datia,2010,0.2437519436309810
Damoh,2010,0.2358276400343590
Dhar,2010,0.20406571538632600
East Nimar,2010,0.20276223000663200
Guna,2010,0.21986873370514400
Gwalior,2010,0.2250021590137390
Harda,2010,0.3009696712112130
Ratlam,2010,0.18204059940605900
Rewa,2010,0.196562619606411
Sagar,2010,0.2488844565098560
Sidhi,2010,0.2428784808521380
Ujjain,2010,0.21333431757541300
Vidisha,2010,0.22755068090015500
West Nimar,2010,0.21112155444965600
Morena,2010,0.2232072436613220
Sheopur,2010,0.2286326676588550
Dindori,2010,0.2691499905802960
Mandla,2010,0.2576221771498720
Shahdol,2010,0.2352387942057260
Umaria,2010,0.2613572567125180
Hoshangabad,2010,0.31784099193401400
Indore,2010,0.25465097179805200
Jamnagar,2010,0.17302954724063600
Kheda,2010,0.3120494055040680
Mahesana,2010,0.2888453247911630
Narmada,2010,0.22963556950048300
Navsari,2010,0.2528353528140780
Panch Mahals,2010,0.27793131196134900
Patan,2010,0.18821266527207200
Porbandar,2010,0.1956823226249280
Rajkot,2010,0.20078160699788000
Anand,2010,0.30701715628953200
Ahmadabad,2010,0.18756072776843900
Amreli,2010,0.2299895472266650
Bhavnagar,2010,0.1943562493503680
Banas Kantha,2010,0.26129252285680900
Dohad,2010,0.2345084483755480
Junagadh,2010,0.2746261333566800
Kachchh,2010,0.06668869949826160
Gandhinagar,2010,0.2909538545653700
Sabar Kantha,2010,0.2867437399243340
Surendranagar,2010,0.17734077262287100
The Dangs,2010,0.2736073496283330
Vadodara,2010,0.2823879838358050
Valsad,2010,0.2355088667069310
Bharuch,2010,0.2052381450458730
Surat,2010,0.2386057351731440
Daman,2010,0.13838613542164500
Diu,2010,0.21179834556960400
Jalgaon,2010,0.2657858139006820
Jalna,2010,0.2421299106931240
Kolhapur,2010,0.3384322010199740
Latur,2010,0.21176630254532700
Pune,2010,0.2771955621432380
Nagpur,2010,0.25038040307939100
Mumbai,2010,-0.09478436083334780
Mumbai (Suburban),2010,0.15302665437479100
Nanded,2010,0.23116465395165500
Nandurbar,2010,0.2236423811479300
Nashik,2010,0.2367522118808190
Osmanabad,2010,0.21313490074023800
Parbhani,2010,0.2381347494984050
Sangli,2010,0.2150097236747320
Satara,2010,0.28011886279339
Aurangabad,2010,0.26059199498297900
Ahmadnagar,2010,0.2499251639573820
Akola,2010,0.1928301677793280
Amravati,2010,0.24643196368093500
Bid,2010,0.2379482637268580
Bhandara,2010,0.27227652755718000
Buldana,2010,0.2293030251322560
Chandrapur,2010,0.21391563523617800
Dhule,2010,0.20887127074904500
Gadchiroli,2010,0.3099582001005810
Gondiya,2010,0.2786124007404860
Ratnagiri,2010,0.3706273719493900
Raigarh,2010,0.2788663487032520
Thane,2010,0.2308571300240980
Solapur,2010,0.22113733756029700
Sindhudurg,2010,0.3870901490271090
Wardha,2010,0.22862487364605600
Washim,2010,0.200407008581872
Yavatmal,2010,0.20395323885524000
Hingoli,2010,0.2171427631751580
Khammam,2010,0.31071462803375400
Medak,2010,0.22779369036473700
Krishna,2010,0.2999377225789050
Kurnool,2010,0.209141233137072
Mahbubnagar,2010,0.22323040213852100
Nalgonda,2010,0.22664347777757000
Nellore,2010,0.24595262907833700
Nizamabad,2010,0.25696836800851700
Prakasam,2010,0.2614396336068830
Anantapur,2010,0.19605991793742000
Adilabad,2010,0.23719362918348600
Chittoor,2010,0.2515901757160800
Cuddapah,2010,0.2169861148998200
East Godavari,2010,0.34946207280725600
Karimnagar,2010,0.2523711149015130
Guntur,2010,0.28769129127333700
Rangareddi,2010,0.2208322247952210
Srikakulam,2010,0.30964480107941500
West Godavari,2010,0.3181292550820820
Visakhapatnam,2010,0.36658192049138900
Vizianagaram,2010,0.3169617801757690
Warangal,2010,0.2476225299138720
Hyderabad,2010,0.15162734267411000
Kodagu,2010,0.4411195334381480
Kolar,2010,0.2228402794172540
Mandya,2010,0.3262100396828210
Koppal,2010,0.21231397444261700
Mysore,2010,0.2862371475265170
Raichur,2010,0.2309508919655470
Shimoga,2010,0.3682902235358060
Bagalkot,2010,0.2346954482561190
Bangalore,2010,0.26021651430610400
Bidar,2010,0.2043240242326230
Bijapur,2010,0.2053479371568890
Belgaum,2010,0.25871296602627600
Bellary,2010,0.20423379749667700
Bangalore Rural,2010,0.2820299678991230
Chamarajanagar,2010,0.3049815172145000
Chikmagalur,2010,0.3763156489305220
Chitradurga,2010,0.1961251586011910
Dakshina Kannada,2010,0.4705230832634060
Davanagere,2010,0.22954655177496800
Dharwad,2010,0.2547289070453490
Gulbarga,2010,0.21903420784553200
Gadag,2010,0.2215129092215360
Tumkur,2010,0.25129947844919500
Udupi,2010,0.4537523224863970
Uttara Kannada,2010,0.4080651814933620
Hassan,2010,0.3328876672266430
Haveri,2010,0.23897068018696000
North Goa,2010,0.3558070109191230
South Goa,2010,0.3860264415187230
Kollam,2010,0.4987468604848360
Kottayam,2010,0.4676871258863940
Kozhikode,2010,0.3880505020871200
Malappuram,2010,0.3958692272441010
Palakkad,2010,0.4217742332102540
Pathanamthitta,2010,0.5258731488890330
Alappuzha,2010,0.4034505562928840
Kasaragod,2010,0.4560064555851040
Kannur,2010,0.454821860637449
Ernakulam,2010,0.4159760940223060
Thrissur,2010,0.4188954680035000
Thiruvananthapuram,2010,0.5286481278012610
Wayanad,2010,0.4304271780242020
Idukki,2010,0.5065890826321820
Kanniyakumari,2010,0.4453756978268520
Karur,2010,0.2303669952054830
Madurai,2010,0.26573327216167400
Namakkal,2010,0.22357423824020000
The Nilgiris,2010,0.4317057917377150
Perambalur,2010,0.23382043396165800
Pudukkottai,2010,0.2602205509334300
Ramanathapuram,2010,0.2593737866835200
Salem,2010,0.2407107588974590
Ariyalur,2010,0.2686533191745790
Coimbatore,2010,0.34561305073238500
Cuddalore,2010,0.2833655132511220
Dharmapuri,2010,0.269041548054372
Dindigul,2010,0.30930233925948100
Erode,2010,0.30826564798940800
Sivaganga,2010,0.24198079664964800
Tiruchirappalli,2010,0.2460411940458190
Tirunelveli,2010,0.2731958752851510
Tiruvannamalai,2010,0.2964475667714600
Thoothukkudi,2010,0.2284345522305780
Theni,2010,0.3662292168174090
Vellore,2010,0.28402673203876700
Viluppuram,2010,0.2749770439038630
Virudhunagar,2010,0.2330868227204750
Chennai,2010,0.1719018026370680
Kancheepuram,2010,0.27240001601212000
Thiruvallur,2010,0.2630072505324150
Thanjavur,2010,0.3119403309283680
Thiruvarur,2010,0.3093482384071590
Nagapattinam,2010,0.283111528261829
Pondicherry,2010,0.2876878915975210
Yanam,2010,0.17410878275209700
Karaikal,2010,0.30923479200798300
Mahe,2010,0.3969988497448370
Nicobars,2010,0.5227797162553460
Andamans,2010,0.5096766275842690
Chandigarh,2011,0.244249902173692
Dadra & Nagar Haveli,2011,0.33972997877358100
Lakshadweep,2011,-0.2201161002370770
Data Not Available,2011,0.0795505619940985
Jammu,2011,0.31465310397055700
Kargil,2011,0.037129562136455300
Kathua,2011,0.3312412218439940
Leh (Ladakh),2011,0.03776947529902530
Kupwara,2011,0.2828721228677760
Punch,2011,0.3178846845615410
Pulwama,2011,0.288351274536972
Rajauri,2011,0.3480474174534810
Anantnag,2011,0.20606243094494000
Badgam,2011,0.2317674466073100
Baramula,2011,0.2083768716329950
Doda,2011,0.1933231220400590
Srinagar,2011,0.19242087986849000
Udhampur,2011,0.3325593805751120
Kangra,2011,0.2878994436740030
Kinnaur,2011,0.09233361627357260
Lahul & Spiti,2011,0.04341490822592130
Kullu,2011,0.22164622445831300
Mandi,2011,0.3679950195589390
Shimla,2011,0.3227128593267230
Bilaspur,2011,0.3561063769774680
Chamba,2011,0.2293668781523520
Hamirpur,2011,0.3682496937237160
Sirmaur,2011,0.36582447561947100
Solan,2011,0.37503045834181100
Una,2011,0.3374291662202080
Jalandhar,2011,0.28395055302455900
Kapurthala,2011,0.2776030358737240
Ludhiana,2011,0.2972671127739250
Mansa,2011,0.3514690352136210
Moga,2011,0.3486031623317250
Muktsar,2011,0.3184493510346560
Nawanshahr,2011,0.2988293322519650
Patiala,2011,0.2538986032808260
Sangrur,2011,0.32008001562634700
Amritsar,2011,0.2783641642600040
Firozpur,2011,0.3009047524195710
Bathinda,2011,0.3606887569169
Gurdaspur,2011,0.28616496777836900
Faridkot,2011,0.3233542219233680
Fatehgarh Sahib,2011,0.2397971964523420
Rupnagar,2011,0.28809362627614100
Hoshiarpur,2011,0.30802062311322300
Nainital,2011,0.4001341597345800
Pithoragarh,2011,0.20887370716867100
Bageshwar,2011,0.3122869956575660
Almora,2011,0.3760563003059920
Chamoli,2011,0.18401509630116200
Champawat,2011,0.4169533500419910
Dehradun,2011,0.3925420673690620
Garhwal,2011,0.392936699753765
Rudraprayag,2011,0.3268882853404400
Tehri Garhwal,2011,0.3905869632503640
Udham Singh Nagar,2011,0.3118242409528300
Uttarkashi,2011,0.22304428407388900
Hardwar,2011,0.32933079460501600
Jind,2011,0.25162630397023900
Kaithal,2011,0.24879699262501500
Karnal,2011,0.2333675866799990
Kurukshetra,2011,0.23953825620108700
Panchkula,2011,0.3069741656402820
Panipat,2011,0.2279088259277810
Ambala,2011,0.2421733277718560
Gurgaon,2011,0.2223591121016140
Faridabad,2011,0.2583993920544540
Fatehabad,2011,0.3175534367723410
Rohtak,2011,0.21207996107829200
Sirsa,2011,0.3186353295649140
Sonipat,2011,0.22848721483095200
Yamunanagar,2011,0.2912362304106590
Jhajjar,2011,0.19029941336566400
Mahendragarh,2011,0.2104665373160040
Rewari,2011,0.19904205078882900
Bhiwani,2011,0.20311171073416
Hisar,2011,0.2523098768383590
Central,2011,0.13096221483553000
East,2011,0.115299511081545
New Delhi,2011,0.21990006398377300
North,2011,0.14815015498786000
North East,2011,0.09655330773196770
North West,2011,0.18547933364035700
South,2011,0.20387976041247500
South West,2011,0.19938631240694800
West,2011,0.1307784485424060
Jaipur,2011,0.20498102163781400
Jaisalmer,2011,0.10156848506061700
Jalor,2011,0.2116590415199840
Jhalawar,2011,0.2323927919163100
Jhunjhunun,2011,0.2057217238994910
Jodhpur,2011,0.15278920560434500
Kota,2011,0.234940228100172
Nagaur,2011,0.1634277943363660
Pali,2011,0.20730031675938800
Rajsamand,2011,0.2527973637279630
Sawai Madhopur,2011,0.22689874597292900
Ajmer,2011,0.198657248316132
Banswara,2011,0.2468858879084540
Barmer,2011,0.14730701915008600
Bhilwara,2011,0.22003593776533700
Bikaner,2011,0.1110471407320430
Bharatpur,2011,0.2613744243201750
Bundi,2011,0.2118555501462750
Chittaurgarh,2011,0.2494909110338650
Churu,2011,0.14954561303329700
Dausa,2011,0.2326675015818930
Dhaulpur,2011,0.2403688646416100
Dungarpur,2011,0.24876945180170100
Karauli,2011,0.2323439122159290
Sirohi,2011,0.2722924999734930
Tonk,2011,0.19361563422533200
Sikar,2011,0.20735838984448300
Alwar,2011,0.23620233116004500
Udaipur,2011,0.2804141741429920
Ganganagar,2011,0.16444772865922300
Hanumangarh,2011,0.20309761489457900
Baran,2011,0.2472234057948130
Jalaun,2011,0.2255229523625960
Jaunpur,2011,0.2816599231981860
Jhansi,2011,0.2260470652707550
Jyotiba Phule Nagar,2011,0.295007277993329
Kannauj,2011,0.245657929425212
Kanpur Nagar,2011,0.24281275429037400
Kaushambi,2011,0.2923209809905880
Kheri,2011,0.2705008982948680
Mirzapur,2011,0.2522541340169520
Moradabad,2011,0.29661473271445500
Muzaffarnagar,2011,0.3064516195648630
Rae Bareli,2011,0.28935056454857200
Kushinagar,2011,0.256659832437636
Lucknow,2011,0.2569543925095290
Lalitpur,2011,0.2407263680742690
Mahrajganj,2011,0.2918801382519070
Mahoba,2011,0.2653028503363080
Mainpuri,2011,0.26945207524615000
Mathura,2011,0.2677025357619300
Mau,2011,0.2788486358488160
Meerut,2011,0.2789449879834080
Pilibhit,2011,0.2760803477052060
Pratapgarh,2011,0.3000576337380920
