City,Maximum_Mean_Temperature,Minimum_Mean_Temperature,Quarter,Ward
Delhi,305.8198547,305.8198547,2012_Q3,NAHARPUR
Delhi,305.8198547,305.8198547,2012_Q3,SAGARPUR
Delhi,305.8198547,305.8198547,2012_Q3,SHAHDARA
Delhi,305.8198547,305.8198547,2012_Q3,WAJIRPUR
Delhi,305.8198547,305.8198547,2012_Q3,AYA NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,BABAR PUR
Delhi,305.8198547,305.8198547,2012_Q3,BADAR PUR
Delhi,305.8198547,305.8198547,2012_Q3,DALLOPURA
Delhi,305.8198547,305.8198547,2012_Q3,DARYAGANJ
Delhi,305.8198547,305.8198547,2012_Q3,DEV NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,HAUZ KHAS
Delhi,305.8198547,305.8198547,2012_Q3,HAUZ RANI
Delhi,305.8198547,305.8198547,2012_Q3,KAPASHERA
Delhi,305.8198547,305.8198547,2012_Q3,LADOSARAI
Delhi,305.8198547,305.8198547,2012_Q3,LIBAS PUR
Delhi,305.8198547,305.8198547,2012_Q3,MALKAGANJ
Delhi,305.8198547,305.8198547,2012_Q3,MANDAWALI
Delhi,305.8198547,305.8198547,2012_Q3,MOLARBAND
Delhi,305.8198547,305.8198547,2012_Q3,NAJAFGARH
Delhi,305.8198547,305.8198547,2012_Q3,QASABPURA
Delhi,305.8198547,305.8198547,2012_Q3,RAJ NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,RAM NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,RAM NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,RANI BAGH
Delhi,305.8198547,305.8198547,2012_Q3,SHAKARPUR
Delhi,305.8198547,305.8198547,2012_Q3,SITA PURI
Delhi,305.8198547,305.8198547,2012_Q3,TIMAR PUR
Delhi,305.8198547,305.8198547,2012_Q3,TRI NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,ZAFFRABAD
Delhi,305.8198547,305.8198547,2012_Q3,AZAD NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,BALLIMARAN
Delhi,305.8198547,305.8198547,2012_Q3,BHAJANPURA
Delhi,305.8198547,305.8198547,2012_Q3,BUDH VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,CHHATARPUR
Delhi,305.8198547,305.8198547,2012_Q3,DHARAMPURA
Delhi,305.8198547,305.8198547,2012_Q3,DURGA PURI
Delhi,305.8198547,305.8198547,2012_Q3,HARI NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,IDGAH ROAD
Delhi,305.8198547,305.8198547,2012_Q3,INDER PURI
Delhi,305.8198547,305.8198547,2012_Q3,KARAM PURA
Delhi,305.8198547,305.8198547,2012_Q3,KAROL BAGH
Delhi,305.8198547,305.8198547,2012_Q3,KHICHRIPUR
Delhi,305.8198547,305.8198547,2012_Q3,KISHANGARH
Delhi,305.8198547,305.8198547,2012_Q3,MAHIPALPUR
Delhi,305.8198547,305.8198547,2012_Q3,MANGLAPURI
Delhi,305.8198547,305.8198547,2012_Q3,MANGOLPURI
Delhi,305.8198547,305.8198547,2012_Q3,MEETHEYPUR
Delhi,305.8198547,305.8198547,2012_Q3,MINTO ROAD
Delhi,305.8198547,305.8198547,2012_Q3,MODEL TOWN
Delhi,305.8198547,305.8198547,2012_Q3,MOTI NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,MUKUND PUR
Delhi,305.8198547,305.8198547,2012_Q3,MUSTAFABAD
Delhi,305.8198547,305.8198547,2012_Q3,NANAK PURA
Delhi,305.8198547,305.8198547,2012_Q3,NAND NAGRI
Delhi,305.8198547,305.8198547,2012_Q3,NIZAMUDDIN
Delhi,305.8198547,305.8198547,2012_Q3,PAHAR GANJ
Delhi,305.8198547,305.8198547,2012_Q3,PATPARGANJ
Delhi,305.8198547,305.8198547,2012_Q3,PERAGHARHI
Delhi,305.8198547,305.8198547,2012_Q3,PREM NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,PUL PEHLAD
Delhi,305.8198547,305.8198547,2012_Q3,ROSHANPURA
Delhi,305.8198547,305.8198547,2012_Q3,SADH NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,SAWAN PARK
Delhi,305.8198547,305.8198547,2012_Q3,SHAKUR PUR
Delhi,305.8198547,305.8198547,2012_Q3,SHAPUR JAT
Delhi,305.8198547,305.8198547,2012_Q3,SHIV VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,VASANTKUNJ
Delhi,305.8198547,305.8198547,2012_Q3,VIKAS PURI
Delhi,305.8198547,305.8198547,2012_Q3,AMAR COLONY
Delhi,305.8198547,305.8198547,2012_Q3,ANAND VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,ANDREWSGANJ
Delhi,305.8198547,305.8198547,2012_Q3,ASHOK NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,ASHOK VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,BRAHAM PURI
Delhi,305.8198547,305.8198547,2012_Q3,DEPUTY GANJ
Delhi,305.8198547,305.8198547,2012_Q3,GOVIND PURI
Delhi,305.8198547,305.8198547,2012_Q3,HARSH VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,JAMA MASJID
Delhi,305.8198547,305.8198547,2012_Q3,KALYAN PURI
Delhi,305.8198547,305.8198547,2012_Q3,KAMLA NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,KARDAM PURI
Delhi,305.8198547,305.8198547,2012_Q3,KIRTI NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,KISHAN GANJ
Delhi,305.8198547,305.8198547,2012_Q3,KISHAN KUNJ
Delhi,305.8198547,305.8198547,2012_Q3,LAXMI NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,MADHU VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,MILAP NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,MODEL BASTI
Delhi,305.8198547,305.8198547,2012_Q3,NANGAL RAYA
Delhi,305.8198547,305.8198547,2012_Q3,NEHRU VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,POOTH KALAN
Delhi,305.8198547,305.8198547,2012_Q3,PREET VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,PUSHP VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,R. K. PURAM
Delhi,305.8198547,305.8198547,2012_Q3,RAJA GARDEN
Delhi,305.8198547,305.8198547,2012_Q3,ROHINI EAST
Delhi,305.8198547,305.8198547,2012_Q3,SANGAM PARK
Delhi,305.8198547,305.8198547,2012_Q3,SONIA VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,TILAK NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,TRILOK PURI
Delhi,305.8198547,305.8198547,2012_Q3,TUGHLAKABAD
Delhi,305.8198547,305.8198547,2012_Q3,TUKHMIR PUR
Delhi,305.8198547,305.8198547,2012_Q3,UTTAM NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,VIJAY VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,VIKAS NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,VINOD NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,VIVEK VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,ZAKIR NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,BALJIT NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,CHIRAG DELHI
Delhi,305.8198547,305.8198547,2012_Q3,G.T.B. NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,GANDHI NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,GEETA COLONY
Delhi,305.8198547,305.8198547,2012_Q3,JANTA COLONY
Delhi,305.8198547,305.8198547,2012_Q3,KUCHA PANDIT
Delhi,305.8198547,305.8198547,2012_Q3,LAJPAT NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,MOHAN GARDEN
Delhi,305.8198547,305.8198547,2012_Q3,NANGLOI EAST
Delhi,305.8198547,305.8198547,2012_Q3,NEW USMANPUR
Delhi,305.8198547,305.8198547,2012_Q3,NIMRI COLONY
Delhi,305.8198547,305.8198547,2012_Q3,PANDAV NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,PRATAP VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,PUNJABI BAGH
Delhi,305.8198547,305.8198547,2012_Q3,ROHINI NORTH
Delhi,305.8198547,305.8198547,2012_Q3,ROHINI SOUTH
Delhi,305.8198547,305.8198547,2012_Q3,SANGAM VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,SARITA VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,TURKMAN GATE
Delhi,305.8198547,305.8198547,2012_Q3,VASANT VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,YAMUNA VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,BAKHTAWAR PUR
Delhi,305.8198547,305.8198547,2012_Q3,BAZAR SITARAM
Delhi,305.8198547,305.8198547,2012_Q3,CHANDNI CHOWK
Delhi,305.8198547,305.8198547,2012_Q3,DICHAON KALAN
Delhi,305.8198547,305.8198547,2012_Q3,HARKESH NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,I.P EXTENTION
Delhi,305.8198547,305.8198547,2012_Q3,KASHMERE GATE
Delhi,305.8198547,305.8198547,2012_Q3,KHAJOORI KHAS
Delhi,305.8198547,305.8198547,2012_Q3,KOHAT ENCLAVE
Delhi,305.8198547,305.8198547,2012_Q3,MAHAVIR NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,MAJNU KA TILA
Delhi,305.8198547,305.8198547,2012_Q3,MALVIYA NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,NDMC CHARGE 1
Delhi,305.8198547,305.8198547,2012_Q3,NDMC CHARGE 2
Delhi,305.8198547,305.8198547,2012_Q3,NDMC CHARGE 3
Delhi,305.8198547,305.8198547,2012_Q3,NDMC CHARGE 4
Delhi,305.8198547,305.8198547,2012_Q3,NDMC CHARGE 5
Delhi,305.8198547,305.8198547,2012_Q3,NDMC CHARGE 6
Delhi,305.8198547,305.8198547,2012_Q3,NDMC CHARGE 7
Delhi,305.8198547,305.8198547,2012_Q3,NDMC CHARGE 8
Delhi,305.8198547,305.8198547,2012_Q3,NDMC CHARGE 9
Delhi,305.8198547,305.8198547,2012_Q3,RAGHUBAR PURA
Delhi,305.8198547,305.8198547,2012_Q3,SAGARPUR WEST
Delhi,305.8198547,305.8198547,2012_Q3,SAID UL AJAIB
Delhi,305.8198547,305.8198547,2012_Q3,SHASTRI NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,SRI NIWASPURI
Delhi,305.8198547,305.8198547,2012_Q3,SUBHASH NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,SUNDER NAGARI
Delhi,305.8198547,305.8198547,2012_Q3,TAGORE GARDEN
Delhi,305.8198547,305.8198547,2012_Q3,VISHNU GARDEN
Delhi,305.8198547,305.8198547,2012_Q3,ADARASH  NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,AMBEDKAR NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,CHAUHAN BANGER
Delhi,305.8198547,305.8198547,2012_Q3,DILSHAD COLONY
Delhi,305.8198547,305.8198547,2012_Q3,DILSHAD GARDEN
Delhi,305.8198547,305.8198547,2012_Q3,JAHANGIRPURI-I
Delhi,305.8198547,305.8198547,2012_Q3,KASTURBA NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,KRISHNA  NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,NEW SEEMA PURI
Delhi,305.8198547,305.8198547,2012_Q3,PITAMPUR NORTH
Delhi,305.8198547,305.8198547,2012_Q3,RAGHUBIR NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,RAJENDER NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,RAJOURI GARDEN
Delhi,305.8198547,305.8198547,2012_Q3,ROHINI CENTRAL
Delhi,305.8198547,305.8198547,2012_Q3,SAMAYPUR BADLI
Delhi,305.8198547,305.8198547,2012_Q3,VIKASPURI EAST
Delhi,305.8198547,305.8198547,2012_Q3,VISHWASH NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,WELCOME COLONY
Delhi,305.8198547,305.8198547,2012_Q3,CHITRANJAN PARK
Delhi,305.8198547,305.8198547,2012_Q3,EAST OF KAILASH
Delhi,305.8198547,305.8198547,2012_Q3,JANAK PURI WEST
Delhi,305.8198547,305.8198547,2012_Q3,MADANPUR KHADAR
Delhi,305.8198547,305.8198547,2012_Q3,MAHAVIR ENCLAVE
Delhi,305.8198547,305.8198547,2012_Q3,MUKHERJEE NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,NEW ASHOK NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,PITAMPURA SOUTH
Delhi,305.8198547,305.8198547,2012_Q3,SARASWATI VIHAR
Delhi,305.8198547,305.8198547,2012_Q3,SUBHASH MOHALLA
Delhi,305.8198547,305.8198547,2012_Q3,SULTANPUR MAJRA
Delhi,305.8198547,305.8198547,2012_Q3,DAKSHINPURI EXT.
Delhi,305.8198547,305.8198547,2012_Q3,EAST PATEL NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,INDER LOK COLONY
Delhi,305.8198547,305.8198547,2012_Q3,JANAK PURI NORTH
Delhi,305.8198547,305.8198547,2012_Q3,JANAK PURI SOUTH
Delhi,305.8198547,305.8198547,2012_Q3,KOTLA MUBARAKPUR
Delhi,305.8198547,305.8198547,2012_Q3,MANGOLPURI  EAST
Delhi,305.8198547,305.8198547,2012_Q3,MANGOLPURI  WEST
Delhi,305.8198547,305.8198547,2012_Q3,NANGLI SAKRAVATI
Delhi,305.8198547,305.8198547,2012_Q3,NANGLOI JAT WEST
Delhi,305.8198547,305.8198547,2012_Q3,NEW RANJIT NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,RANA PRATAP BAGH
Delhi,305.8198547,305.8198547,2012_Q3,SULTANPURI  EAST
Delhi,305.8198547,305.8198547,2012_Q3,TUGHLAKABAD EXTN
Delhi,305.8198547,305.8198547,2012_Q3,WEST PATEL NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,GREATER KAILASH-I
Delhi,305.8198547,305.8198547,2012_Q3,JAHANGIR PURI -II
Delhi,305.8198547,305.8198547,2012_Q3,MANSAROWER GARDEN
Delhi,305.8198547,305.8198547,2012_Q3,QUAMMRUDDIN NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,SANGAM VIHAR EAST
Delhi,305.8198547,305.8198547,2012_Q3,SANGAM VIHAR WEST
Delhi,305.8198547,305.8198547,2012_Q3,SARAI PIPAL THALA
Delhi,305.8198547,305.8198547,2012_Q3,SULTANPURI  SOUTH
Delhi,305.8198547,305.8198547,2012_Q3,KARAWAL NAGAR EAST
Delhi,305.8198547,305.8198547,2012_Q3,KARAWAL NAGAR WEST
Delhi,305.8198547,305.8198547,2012_Q3,KUNWAR SINGH NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,MANGOL PURI  NORTH
Delhi,305.8198547,305.8198547,2012_Q3,SAFDARJANG ENCLAVE
Delhi,305.8198547,305.8198547,2012_Q3,MAYUR VIHAR PHASE-I
Delhi,305.8198547,305.8198547,2012_Q3,PASCHIM VIHAR NORTH
Delhi,305.8198547,305.8198547,2012_Q3,PASCHIM VIHAR SOUTH
Delhi,305.8198547,305.8198547,2012_Q3,SHALIMAR BAGH NORTH
Delhi,305.8198547,305.8198547,2012_Q3,SHALIMAR BAGH SOUTH
Delhi,305.8198547,305.8198547,2012_Q3,BHALASWA JAHAGIR PUR
Delhi,305.8198547,305.8198547,2012_Q3,DELHI CANTT CHARGE 1
Delhi,305.8198547,305.8198547,2012_Q3,DELHI CANTT CHARGE 2
Delhi,305.8198547,305.8198547,2012_Q3,DELHI CANTT CHARGE 3
Delhi,305.8198547,305.8198547,2012_Q3,DELHI CANTT CHARGE 4
Delhi,305.8198547,305.8198547,2012_Q3,DELHI CANTT CHARGE 5
Delhi,305.8198547,305.8198547,2012_Q3,DELHI CANTT CHARGE 6
Delhi,305.8198547,305.8198547,2012_Q3,DELHI CANTT CHARGE 7
Delhi,305.8198547,305.8198547,2012_Q3,DELHI CANTT CHARGE 8
Delhi,305.8198547,305.8198547,2012_Q3,GURU HARKISHAN NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,KIRARI SULEMAN NAGAR
Delhi,305.8198547,305.8198547,2012_Q3,MAYUR VIHAR PHASE II
Delhi,305.8198547,305.8198547,2012_Q3,SAHIBABAD DAULAT PUR
Delhi,305.8198547,305.8198547,2012_Q3,SANGAM VIHAR CENTRAL
Delhi,305.8198547,305.8198547,2012_Q3,MAJOR BHUPINDAR SINGH NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,
Delhi,296.7907715,296.7907715,2012_Q4,PUSA
Delhi,296.7907715,296.7907715,2012_Q4,BHATI
Delhi,296.7907715,296.7907715,2012_Q4,DABRI
Delhi,296.7907715,296.7907715,2012_Q4,DEOLI
Delhi,296.7907715,296.7907715,2012_Q4,KHERA
Delhi,296.7907715,296.7907715,2012_Q4,OKHLA
Delhi,296.7907715,296.7907715,2012_Q4,PALAM
Delhi,296.7907715,296.7907715,2012_Q4,TIGRI
Delhi,296.7907715,296.7907715,2012_Q4,ALIPUR
Delhi,296.7907715,296.7907715,2012_Q4,BAWANA
Delhi,296.7907715,296.7907715,2012_Q4,BHOGAL
Delhi,296.7907715,296.7907715,2012_Q4,BURARI
Delhi,296.7907715,296.7907715,2012_Q4,GHONDA
Delhi,296.7907715,296.7907715,2012_Q4,KARALA
Delhi,296.7907715,296.7907715,2012_Q4,KHYALA
Delhi,296.7907715,296.7907715,2012_Q4,KONDLI
Delhi,296.7907715,296.7907715,2012_Q4,NARELA
Delhi,296.7907715,296.7907715,2012_Q4,NAWADA
Delhi,296.7907715,296.7907715,2012_Q4,ROHINI
Delhi,296.7907715,296.7907715,2012_Q4,SABOLI
Delhi,296.7907715,296.7907715,2012_Q4,BANKNER
Delhi,296.7907715,296.7907715,2012_Q4,BHALSWA
Delhi,296.7907715,296.7907715,2012_Q4,CHHAWLA
Delhi,296.7907715,296.7907715,2012_Q4,GHAROLI
Delhi,296.7907715,296.7907715,2012_Q4,GHONDLI
Delhi,296.7907715,296.7907715,2012_Q4,HASTSAL
Delhi,296.7907715,296.7907715,2012_Q4,JAITPUR
Delhi,296.7907715,296.7907715,2012_Q4,JHARODA
Delhi,296.7907715,296.7907715,2012_Q4,JHILMIL
Delhi,296.7907715,296.7907715,2012_Q4,KALKAJI
Delhi,296.7907715,296.7907715,2012_Q4,KHANPUR
Delhi,296.7907715,296.7907715,2012_Q4,MADIPUR
Delhi,296.7907715,296.7907715,2012_Q4,MATIALA
Delhi,296.7907715,296.7907715,2012_Q4,MAUJPUR
Delhi,296.7907715,296.7907715,2012_Q4,MUNDAKA
Delhi,296.7907715,296.7907715,2012_Q4,MUNIRKA
Delhi,296.7907715,296.7907715,2012_Q4,NARAINA
Delhi,296.7907715,296.7907715,2012_Q4,NILOTHI
Delhi,296.7907715,296.7907715,2012_Q4,NITHARI
Delhi,296.7907715,296.7907715,2012_Q4,RAMPURA
Delhi,296.7907715,296.7907715,2012_Q4,RITHALA
Delhi,296.7907715,296.7907715,2012_Q4,TEKHAND
Delhi,296.7907715,296.7907715,2012_Q4,ANARKALI
Delhi,296.7907715,296.7907715,2012_Q4,BEGUMPUR
Delhi,296.7907715,296.7907715,2012_Q4,BIJWASAN
Delhi,296.7907715,296.7907715,2012_Q4,BINDAPUR
Delhi,296.7907715,296.7907715,2012_Q4,DHIR PUR
Delhi,296.7907715,296.7907715,2012_Q4,GOKALPUR
Delhi,296.7907715,296.7907715,2012_Q4,JIWANPUR
Delhi,296.7907715,296.7907715,2012_Q4,KAKRAULA
Delhi,296.7907715,296.7907715,2012_Q4,MADANGIR
Delhi,296.7907715,296.7907715,2012_Q4,MEHRAULI
Delhi,296.7907715,296.7907715,2012_Q4,NAHARPUR
Delhi,296.7907715,296.7907715,2012_Q4,SAGARPUR
Delhi,296.7907715,296.7907715,2012_Q4,SHAHDARA
Delhi,296.7907715,296.7907715,2012_Q4,WAJIRPUR
Delhi,296.7907715,296.7907715,2012_Q4,AYA NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,BABAR PUR
Delhi,296.7907715,296.7907715,2012_Q4,BADAR PUR
Delhi,296.7907715,296.7907715,2012_Q4,DALLOPURA
Delhi,296.7907715,296.7907715,2012_Q4,DARYAGANJ
Delhi,296.7907715,296.7907715,2012_Q4,DEV NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,HAUZ KHAS
Delhi,296.7907715,296.7907715,2012_Q4,HAUZ RANI
Delhi,296.7907715,296.7907715,2012_Q4,KAPASHERA
Delhi,296.7907715,296.7907715,2012_Q4,LADOSARAI
Delhi,296.7907715,296.7907715,2012_Q4,LIBAS PUR
Delhi,296.7907715,296.7907715,2012_Q4,MALKAGANJ
Delhi,296.7907715,296.7907715,2012_Q4,MANDAWALI
Delhi,296.7907715,296.7907715,2012_Q4,MOLARBAND
Delhi,296.7907715,296.7907715,2012_Q4,NAJAFGARH
Delhi,296.7907715,296.7907715,2012_Q4,QASABPURA
Delhi,296.7907715,296.7907715,2012_Q4,RAJ NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,RAM NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,RAM NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,RANI BAGH
Delhi,296.7907715,296.7907715,2012_Q4,SHAKARPUR
Delhi,296.7907715,296.7907715,2012_Q4,SITA PURI
Delhi,296.7907715,296.7907715,2012_Q4,TIMAR PUR
Delhi,296.7907715,296.7907715,2012_Q4,TRI NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,ZAFFRABAD
Delhi,296.7907715,296.7907715,2012_Q4,AZAD NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,BALLIMARAN
Delhi,296.7907715,296.7907715,2012_Q4,BHAJANPURA
Delhi,296.7907715,296.7907715,2012_Q4,BUDH VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,CHHATARPUR
Delhi,296.7907715,296.7907715,2012_Q4,DHARAMPURA
Delhi,296.7907715,296.7907715,2012_Q4,DURGA PURI
Delhi,296.7907715,296.7907715,2012_Q4,HARI NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,IDGAH ROAD
Delhi,296.7907715,296.7907715,2012_Q4,INDER PURI
Delhi,296.7907715,296.7907715,2012_Q4,KARAM PURA
Delhi,296.7907715,296.7907715,2012_Q4,KAROL BAGH
Delhi,296.7907715,296.7907715,2012_Q4,KHICHRIPUR
Delhi,296.7907715,296.7907715,2012_Q4,KISHANGARH
Delhi,296.7907715,296.7907715,2012_Q4,MAHIPALPUR
Delhi,296.7907715,296.7907715,2012_Q4,MANGLAPURI
Delhi,296.7907715,296.7907715,2012_Q4,MANGOLPURI
Delhi,296.7907715,296.7907715,2012_Q4,MEETHEYPUR
Delhi,296.7907715,296.7907715,2012_Q4,MINTO ROAD
Delhi,296.7907715,296.7907715,2012_Q4,MODEL TOWN
Delhi,296.7907715,296.7907715,2012_Q4,MOTI NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,MUKUND PUR
Delhi,296.7907715,296.7907715,2012_Q4,MUSTAFABAD
Delhi,296.7907715,296.7907715,2012_Q4,NANAK PURA
Delhi,296.7907715,296.7907715,2012_Q4,NAND NAGRI
Delhi,296.7907715,296.7907715,2012_Q4,NIZAMUDDIN
Delhi,296.7907715,296.7907715,2012_Q4,PAHAR GANJ
Delhi,296.7907715,296.7907715,2012_Q4,PATPARGANJ
Delhi,296.7907715,296.7907715,2012_Q4,PERAGHARHI
Delhi,296.7907715,296.7907715,2012_Q4,PREM NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,PUL PEHLAD
Delhi,296.7907715,296.7907715,2012_Q4,ROSHANPURA
Delhi,296.7907715,296.7907715,2012_Q4,SADH NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,SAWAN PARK
Delhi,296.7907715,296.7907715,2012_Q4,SHAKUR PUR
Delhi,296.7907715,296.7907715,2012_Q4,SHAPUR JAT
Delhi,296.7907715,296.7907715,2012_Q4,SHIV VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,VASANTKUNJ
Delhi,296.7907715,296.7907715,2012_Q4,VIKAS PURI
Delhi,296.7907715,296.7907715,2012_Q4,AMAR COLONY
Delhi,296.7907715,296.7907715,2012_Q4,ANAND VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,ANDREWSGANJ
Delhi,296.7907715,296.7907715,2012_Q4,ASHOK NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,ASHOK VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,BRAHAM PURI
Delhi,296.7907715,296.7907715,2012_Q4,DEPUTY GANJ
Delhi,296.7907715,296.7907715,2012_Q4,GOVIND PURI
Delhi,296.7907715,296.7907715,2012_Q4,HARSH VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,JAMA MASJID
Delhi,296.7907715,296.7907715,2012_Q4,KALYAN PURI
Delhi,296.7907715,296.7907715,2012_Q4,KAMLA NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,KARDAM PURI
Delhi,296.7907715,296.7907715,2012_Q4,KIRTI NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,KISHAN GANJ
Delhi,296.7907715,296.7907715,2012_Q4,KISHAN KUNJ
Delhi,296.7907715,296.7907715,2012_Q4,LAXMI NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,MADHU VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,MILAP NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,MODEL BASTI
Delhi,296.7907715,296.7907715,2012_Q4,NANGAL RAYA
Delhi,296.7907715,296.7907715,2012_Q4,NEHRU VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,POOTH KALAN
Delhi,296.7907715,296.7907715,2012_Q4,PREET VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,PUSHP VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,R. K. PURAM
Delhi,296.7907715,296.7907715,2012_Q4,RAJA GARDEN
Delhi,296.7907715,296.7907715,2012_Q4,ROHINI EAST
Delhi,296.7907715,296.7907715,2012_Q4,SANGAM PARK
Delhi,296.7907715,296.7907715,2012_Q4,SONIA VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,TILAK NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,TRILOK PURI
Delhi,296.7907715,296.7907715,2012_Q4,TUGHLAKABAD
Delhi,296.7907715,296.7907715,2012_Q4,TUKHMIR PUR
Delhi,296.7907715,296.7907715,2012_Q4,UTTAM NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,VIJAY VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,VIKAS NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,VINOD NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,VIVEK VIHAR
Delhi,296.7907715,296.7907715,2012_Q4,ZAKIR NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,BALJIT NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,CHIRAG DELHI
Delhi,296.7907715,296.7907715,2012_Q4,G.T.B. NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,GANDHI NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,GEETA COLONY
Delhi,296.7907715,296.7907715,2012_Q4,JANTA COLONY
Delhi,296.7907715,296.7907715,2012_Q4,KUCHA PANDIT
Delhi,296.7907715,296.7907715,2012_Q4,LAJPAT NAGAR
Delhi,296.7907715,296.7907715,2012_Q4,MOHAN GARDEN
Delhi,296.7907715,296.7907715,2012_Q4,NANGLOI EAST
